,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,#_g6,name_g6,total_g6,hp_g6,attack_g6,defense_g6,speed_g6,generation_g6,legendary_g6,sp_attack_g6,sp_defense_g6,type1_g6,type2_g6
687,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,52.0,5120.0,70.0,306.0,120,Two-Handed Pokémon,67.0,1000000.0,0.5,42.0,Kameteteカメテテ,Binacle,50.0,688.0,39.0,56.0,50.0,rock,water,31.0,6.0,0.0,688.0,Binacle,306.0,42.0,52.0,67.0,50.0,6.0,0.0,39.0,56.0,Rock,Water
688,"['Tough Claws', 'Sniper', 'Pickpocket']",1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,105.0,5120.0,70.0,500.0,45,Collective Pokémon,115.0,1000000.0,1.3,72.0,Gamenodesガメノデス,Barbaracle,50.0,689.0,54.0,86.0,68.0,rock,water,96.0,6.0,0.0,689.0,Barbaracle,500.0,72.0,105.0,115.0,68.0,6.0,0.0,54.0,86.0,Rock,Water
689,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,2.0,1.0,0.5,0.5,60.0,5120.0,70.0,320.0,225,Mock Kelp Pokémon,60.0,1000000.0,0.5,50.0,Kuzumoクズモー,Skrelp,50.0,690.0,60.0,60.0,30.0,poison,water,7.3,6.0,0.0,690.0,Skrelp,320.0,50.0,60.0,60.0,30.0,6.0,0.0,60.0,60.0,Poison,Water
690,"['Poison Point', 'Poison Touch', 'Adaptability']",0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,75.0,5120.0,70.0,494.0,55,Mock Kelp Pokémon,90.0,1000000.0,1.8,65.0,Dramidoroドラミドロ,Dragalge,50.0,691.0,97.0,123.0,44.0,poison,dragon,81.5,6.0,0.0,691.0,Dragalge,494.0,65.0,75.0,90.0,44.0,6.0,0.0,97.0,123.0,Poison,Dragon
691,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,53.0,3840.0,70.0,330.0,225,Water Gun Pokémon,62.0,1250000.0,0.5,50.0,Udeppouウデッポウ,Clauncher,50.0,692.0,58.0,63.0,44.0,water,,8.3,6.0,0.0,692.0,Clauncher,330.0,50.0,53.0,62.0,44.0,6.0,0.0,58.0,63.0,Water,
692,['Mega Launcher'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,73.0,3840.0,70.0,500.0,55,Howitzer Pokémon,88.0,1250000.0,1.3,71.0,Blosterブロスター,Clawitzer,50.0,693.0,120.0,89.0,59.0,water,,35.3,6.0,0.0,693.0,Clawitzer,500.0,71.0,73.0,88.0,59.0,6.0,0.0,120.0,89.0,Water,
693,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,38.0,5120.0,70.0,289.0,190,Generator Pokémon,33.0,1000000.0,0.5,44.0,Erikiteruエリキテル,Helioptile,50.0,694.0,61.0,43.0,70.0,electric,normal,6.0,6.0,0.0,694.0,Helioptile,289.0,44.0,38.0,33.0,70.0,6.0,0.0,61.0,43.0,Electric,Normal
694,"['Dry Skin', 'Sand Veil', 'Solar Power']",1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,55.0,5120.0,70.0,481.0,75,Generator Pokémon,52.0,1000000.0,1.0,62.0,Elezardエレザード,Heliolisk,50.0,695.0,109.0,94.0,109.0,electric,normal,21.0,6.0,0.0,695.0,Heliolisk,481.0,62.0,55.0,52.0,109.0,6.0,0.0,109.0,94.0,Electric,Normal
695,"['Strong Jaw', 'Sturdy']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,89.0,7680.0,70.0,362.0,45,Royal Heir Pokémon,77.0,1000000.0,0.8,58.0,Chigorasチゴラス,Tyrunt,88.1,696.0,45.0,45.0,48.0,rock,dragon,26.0,6.0,0.0,696.0,Tyrunt,362.0,58.0,89.0,77.0,48.0,6.0,0.0,45.0,45.0,Rock,Dragon
696,"['Strong Jaw', 'Rock Head']",1.0,1.0,2.0,0.5,2.0,2.0,0.25,0.5,1.0,1.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.0,121.0,7680.0,70.0,521.0,45,Despot Pokémon,119.0,1000000.0,2.5,82.0,Gachigorasガチゴラス,Tyrantrum,88.1,697.0,69.0,59.0,71.0,rock,dragon,270.0,6.0,0.0,697.0,Tyrantrum,521.0,82.0,121.0,119.0,71.0,6.0,0.0,69.0,59.0,Rock,Dragon
697,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,59.0,7680.0,70.0,362.0,45,Tundra Pokémon,50.0,1000000.0,1.3,77.0,Amarusアマルス,Amaura,88.1,698.0,67.0,63.0,46.0,rock,ice,25.2,6.0,0.0,698.0,Amaura,362.0,77.0,59.0,50.0,46.0,6.0,0.0,67.0,63.0,Rock,Ice
698,"['Refrigerate', 'Snow Warning']",1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,2.0,2.0,0.5,0.5,0.5,1.0,2.0,4.0,2.0,77.0,7680.0,70.0,521.0,45,Tundra Pokémon,72.0,1000000.0,2.7,123.0,Amarurugaアマルルガ,Aurorus,88.1,699.0,99.0,92.0,58.0,rock,ice,225.0,6.0,0.0,699.0,Aurorus,521.0,123.0,77.0,72.0,58.0,6.0,0.0,99.0,92.0,Rock,Ice
699,"['Cute Charm', 'Pixilate']",0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,65.0,8960.0,70.0,525.0,45,Intertwining Pokémon,65.0,1000000.0,1.0,95.0,Nymphiaニンフィア,Sylveon,88.1,700.0,110.0,130.0,60.0,fairy,,23.5,6.0,0.0,700.0,Sylveon,525.0,95.0,65.0,65.0,60.0,6.0,0.0,110.0,130.0,Fairy,
700,"['Limber', 'Unburden', 'Mold Breaker']",0.25,0.5,1.0,2.0,2.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,92.0,5120.0,70.0,500.0,100,Wrestling Pokémon,75.0,1000000.0,0.8,78.0,Luchabullルチャブル,Hawlucha,50.0,701.0,74.0,63.0,118.0,fighting,flying,21.5,6.0,0.0,701.0,Hawlucha,500.0,78.0,92.0,75.0,118.0,6.0,0.0,74.0,63.0,Fighting,Flying
701,"['Cheek Pouch', 'Pickup', 'Plus']",0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,58.0,5120.0,70.0,431.0,180,Antenna Pokémon,57.0,1000000.0,0.2,67.0,Dedenneデデンネ,Dedenne,50.0,702.0,81.0,67.0,101.0,electric,fairy,2.2,6.0,0.0,702.0,Dedenne,431.0,67.0,58.0,57.0,101.0,6.0,0.0,81.0,67.0,Electric,Fairy
702,"['Clear Body', 'Sturdy']",0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,50.0,6400.0,70.0,500.0,60,Jewel Pokémon,150.0,1250000.0,0.3,50.0,Melecieメレシー,Carbink,,703.0,50.0,150.0,50.0,rock,fairy,5.7,6.0,0.0,703.0,Carbink,500.0,50.0,50.0,150.0,50.0,6.0,0.0,50.0,150.0,Rock,Fairy
703,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,50.0,10240.0,35.0,300.0,45,Soft Tissue Pokémon,35.0,1250000.0,0.3,45.0,Numeraヌメラ,Goomy,50.0,704.0,55.0,75.0,40.0,dragon,,2.8,6.0,0.0,704.0,Goomy,300.0,45.0,50.0,35.0,40.0,6.0,0.0,55.0,75.0,Dragon,
704,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,75.0,10240.0,35.0,452.0,45,Soft Tissue Pokémon,53.0,1250000.0,0.8,68.0,Numeilヌメイル,Sliggoo,50.0,705.0,83.0,113.0,60.0,dragon,,17.5,6.0,0.0,705.0,Sliggoo,452.0,68.0,75.0,53.0,60.0,6.0,0.0,83.0,113.0,Dragon,
705,"['Sap Sipper', 'Hydration', 'Gooey']",1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,100.0,10240.0,35.0,600.0,45,Dragon Pokémon,70.0,1250000.0,2.0,90.0,Numelgonヌメルゴン,Goodra,50.0,706.0,110.0,150.0,80.0,dragon,,150.5,6.0,0.0,706.0,Goodra,600.0,90.0,100.0,70.0,80.0,6.0,0.0,110.0,150.0,Dragon,
706,"['Prankster', 'Magician']",0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,80.0,5120.0,70.0,470.0,75,Key Ring Pokémon,91.0,800000.0,0.2,57.0,Cleffyクレッフィ,Klefki,50.0,707.0,80.0,87.0,75.0,steel,fairy,3.0,6.0,0.0,707.0,Klefki,470.0,57.0,80.0,91.0,75.0,6.0,0.0,80.0,87.0,Steel,Fairy
707,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,70.0,5120.0,70.0,309.0,120,Stump Pokémon,48.0,1000000.0,0.4,43.0,Bokureiボクレー,Phantump,50.0,708.0,50.0,60.0,38.0,ghost,grass,7.0,6.0,0.0,708.0,Phantump,309.0,43.0,70.0,48.0,38.0,6.0,0.0,50.0,60.0,Ghost,Grass
708,"['Natural Cure', 'Frisk', 'Harvest']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,110.0,5120.0,70.0,474.0,60,Elder Tree Pokémon,76.0,1000000.0,1.5,85.0,Ohrotオーロット,Trevenant,50.0,709.0,65.0,82.0,56.0,ghost,grass,71.0,6.0,0.0,709.0,Trevenant,474.0,85.0,110.0,76.0,56.0,6.0,0.0,65.0,82.0,Ghost,Grass
709,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,66.0,5120.0,70.0,335.0,120,Pumpkin Pokémon,70.0,1000000.0,0.8,59.0,Bakecchaバケッチャ,Pumpkaboo,50.0,710.0,44.0,55.0,41.0,ghost,grass,15.0,6.0,0.0,,,,,,,,,,,,,
710,"['Pickup', 'Frisk', 'Insomnia']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,100.0,5120.0,70.0,494.0,60,Pumpkin Pokémon,122.0,1000000.0,1.7,85.0,Pumpjinパンプジン,Gourgeist,50.0,711.0,58.0,75.0,54.0,ghost,grass,39.0,6.0,0.0,,,,,,,,,,,,,
711,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,69.0,5120.0,70.0,304.0,190,Ice Chunk Pokémon,85.0,1000000.0,1.0,55.0,Kachikohruカチコール,Bergmite,50.0,712.0,32.0,35.0,28.0,ice,,99.5,6.0,0.0,712.0,Bergmite,304.0,55.0,69.0,85.0,28.0,6.0,0.0,32.0,35.0,Ice,
712,"['Own Tempo', 'Ice Body', 'Sturdy']",1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,117.0,5120.0,70.0,514.0,55,Iceberg Pokémon,184.0,1000000.0,2.0,95.0,Crebaseクレベース,Avalugg,50.0,713.0,44.0,46.0,28.0,ice,,505.0,6.0,0.0,713.0,Avalugg,514.0,95.0,117.0,184.0,28.0,6.0,0.0,44.0,46.0,Ice,
713,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,30.0,5120.0,70.0,245.0,190,Sound Wave Pokémon,35.0,1000000.0,0.5,40.0,Onbatオンバット,Noibat,50.0,714.0,45.0,40.0,55.0,flying,dragon,8.0,6.0,0.0,714.0,Noibat,245.0,40.0,30.0,35.0,55.0,6.0,0.0,45.0,40.0,Flying,Dragon
714,"['Frisk', 'Infiltrator', 'Telepathy']",0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,0.25,0.0,4.0,1.0,1.0,1.0,2.0,1.0,0.5,70.0,5120.0,70.0,535.0,45,Sound Wave Pokémon,80.0,1000000.0,1.5,85.0,Onvernオンバーン,Noivern,50.0,715.0,97.0,80.0,123.0,flying,dragon,85.0,6.0,0.0,715.0,Noivern,535.0,85.0,70.0,80.0,123.0,6.0,0.0,97.0,80.0,Flying,Dragon
715,['Fairy Aura'],0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,131.0,30720.0,0.0,680.0,45,Life Pokémon,95.0,1250000.0,3.0,126.0,Xerneasゼルネアス,Xerneas,,716.0,131.0,98.0,99.0,fairy,,215.0,6.0,1.0,716.0,Xerneas,680.0,126.0,131.0,95.0,99.0,6.0,1.0,131.0,98.0,Fairy,
716,['Dark Aura'],1.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,0.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,131.0,30720.0,0.0,680.0,45,Destruction Pokémon,95.0,1250000.0,5.8,126.0,Yveltalイベルタル,Yveltal,,717.0,131.0,98.0,99.0,dark,flying,203.0,6.0,1.0,717.0,Yveltal,680.0,126.0,131.0,95.0,99.0,6.0,1.0,131.0,98.0,Dark,Flying
717,"['Aura Break', 'Power Construct']",1.0,1.0,2.0,0.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,1.0,0.5,1.0,0.5,1.0,1.0,100.0,30720.0,0.0,708.0,3,Order Pokémon,121.0,1250000.0,5.0,216.0,Zygarde (10% Forme)ジガルデ,Zygarde,,718.0,91.0,95.0,85.0,dragon,ground,284.6,6.0,1.0,,,,,,,,,,,,,
718,['Clear Body'],0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,1.0,4.0,2.0,160.0,6400.0,70.0,700.0,3,Jewel Pokémon,110.0,1250000.0,0.7,50.0,Diancieディアンシー,Diancie,,719.0,160.0,110.0,110.0,rock,fairy,8.8,6.0,1.0,719.0,Diancie,600.0,50.0,100.0,150.0,50.0,6.0,1.0,100.0,150.0,Rock,Fairy
719,['Magician'],1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,160.0,30720.0,100.0,680.0,3,Mischief Pokémon (Confined)Djinn Pokémonn (Unbound),60.0,1250000.0,,80.0,Hoopa (imashimerareshi Hoopa)フーパ,Hoopa,,720.0,170.0,130.0,80.0,psychic,ghost,,6.0,1.0,,,,,,,,,,,,,
720,['Water Absorb'],0.5,1.0,1.0,2.0,0.5,1.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,1.0,1.0,2.0,0.25,1.0,110.0,30720.0,100.0,600.0,3,Steam Pokémon,120.0,1250000.0,1.7,80.0,Volcanionボルケニオン,Volcanion,,721.0,130.0,90.0,70.0,fire,water,195.0,6.0,1.0,721.0,Volcanion,600.0,80.0,110.0,120.0,70.0,6.0,1.0,130.0,90.0,Fire,Water
721,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,55.0,3840.0,70.0,320.0,45,Grass Quill Pokémon,55.0,1059860.0,0.3,68.0,Mokurohモクロー,Rowlet,88.1,722.0,50.0,50.0,42.0,grass,flying,1.5,7.0,0.0,,,,,,,,,,,,,
722,"['Overgrow', 'Long Reach']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,0.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,75.0,3840.0,70.0,420.0,45,Blade Quill Pokémon,75.0,1059860.0,0.7,78.0,Fukuthrowフクスロー,Dartrix,88.1,723.0,70.0,70.0,52.0,grass,flying,16.0,7.0,0.0,,,,,,,,,,,,,
723,"['Overgrow', 'Long Reach']",1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,107.0,3840.0,70.0,530.0,45,Arrow Quill Pokémon,75.0,1059860.0,1.6,78.0,Junaiperジュナイパー,Decidueye,88.1,724.0,100.0,100.0,70.0,grass,ghost,36.6,7.0,0.0,,,,,,,,,,,,,
724,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,65.0,3840.0,70.0,320.0,45,Fire Cat Pokémon,40.0,1059860.0,0.4,45.0,Nyabbyニャビー,Litten,88.1,725.0,60.0,40.0,70.0,fire,,4.3,7.0,0.0,,,,,,,,,,,,,
725,"['Blaze', 'Intimidate']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,85.0,3840.0,70.0,420.0,45,Fire Cat Pokémon,50.0,1059860.0,0.7,65.0,Nyaheatニャヒート,Torracat,88.1,726.0,80.0,50.0,90.0,fire,,25.0,7.0,0.0,,,,,,,,,,,,,
726,"['Blaze', 'Intimidate']",1.0,0.5,1.0,1.0,1.0,2.0,0.5,1.0,0.5,0.5,2.0,0.5,1.0,1.0,0.0,2.0,0.5,2.0,115.0,3840.0,70.0,530.0,45,Heel Pokémon,90.0,1059860.0,1.8,95.0,Gaogaenガオガエン,Incineroar,88.1,727.0,80.0,90.0,60.0,fire,dark,83.0,7.0,0.0,,,,,,,,,,,,,
727,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,54.0,3840.0,70.0,320.0,45,Sea Lion Pokémon,54.0,1059860.0,0.4,50.0,Ashimariアシマリ,Popplio,88.1,728.0,66.0,56.0,40.0,water,,7.5,7.0,0.0,,,,,,,,,,,,,
728,"['Torrent', 'Liquid Voice']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,69.0,3840.0,70.0,420.0,45,Pop Star Pokémon,69.0,1059860.0,0.6,60.0,Osyamariオシャマリ,Brionne,88.1,729.0,91.0,81.0,50.0,water,,17.5,7.0,0.0,,,,,,,,,,,,,
729,"['Torrent', 'Liquid Voice']",0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,74.0,3840.0,70.0,530.0,45,Soloist Pokémon,74.0,1059860.0,1.8,80.0,Ashireneアシレーヌ,Primarina,88.1,730.0,126.0,116.0,60.0,water,fairy,44.0,7.0,0.0,,,,,,,,,,,,,
730,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,75.0,3840.0,70.0,265.0,255,Woodpecker Pokémon,30.0,1000000.0,0.3,35.0,Tsutsukeraツツケラ,Pikipek,50.0,731.0,30.0,30.0,65.0,normal,flying,1.2,7.0,0.0,,,,,,,,,,,,,
731,"['Keen Eye', 'Skill Link', 'Pickup']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85.0,3840.0,70.0,355.0,120,Bugle Beak Pokémon,50.0,1000000.0,0.6,55.0,Kerarappaケララッパ,Trumbeak,50.0,732.0,40.0,50.0,75.0,normal,flying,14.8,7.0,0.0,,,,,,,,,,,,,
732,"['Keen Eye', 'Skill Link', 'Sheer Force']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,120.0,3840.0,70.0,485.0,45,Cannon Pokémon,75.0,1000000.0,1.1,80.0,Dodekabashiドデカバシ,Toucannon,50.0,733.0,75.0,75.0,60.0,normal,flying,26.0,7.0,0.0,,,,,,,,,,,,,
733,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,3840.0,70.0,253.0,255,Loitering Pokémon,30.0,1000000.0,0.4,48.0,Youngooseヤングース,Yungoos,50.0,734.0,30.0,30.0,45.0,normal,,6.0,7.0,0.0,,,,,,,,,,,,,
734,"['Stakeout', 'Strong Jaw', 'Adaptability']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0,3840.0,70.0,418.0,127,Stakeout Pokémon,60.0,1000000.0,0.7,88.0,Dekagooseデカグース,Gumshoos,50.0,735.0,55.0,60.0,45.0,normal,,14.2,7.0,0.0,,,,,,,,,,,,,
735,['Swarm'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,62.0,3840.0,70.0,300.0,255,Larva Pokémon,45.0,1000000.0,0.4,47.0,Agojimushiアゴジムシ,Grubbin,50.0,736.0,55.0,45.0,46.0,bug,,4.4,7.0,0.0,,,,,,,,,,,,,
736,['Battery'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,82.0,3840.0,70.0,400.0,120,Battery Pokémon,95.0,1000000.0,0.5,57.0,Dendimushiデンヂムシ,Charjabug,50.0,737.0,55.0,75.0,36.0,bug,electric,10.5,7.0,0.0,,,,,,,,,,,,,
737,['Levitate'],1.0,1.0,1.0,0.5,1.0,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,70.0,3840.0,70.0,500.0,45,Stag Beetle Pokémon,90.0,1000000.0,1.5,77.0,Kuwagannonクワガノン,Vikavolt,50.0,738.0,145.0,75.0,43.0,bug,electric,45.0,7.0,0.0,,,,,,,,,,,,,
738,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,82.0,5120.0,70.0,338.0,225,Boxing Pokémon,57.0,1000000.0,0.6,47.0,Makenkaniマケンカニ,Crabrawler,50.0,739.0,42.0,47.0,63.0,fighting,,7.0,7.0,0.0,,,,,,,,,,,,,
739,"['Hyper Cutter', 'Iron Fist', 'Anger Point']",0.5,0.5,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,2.0,1.0,132.0,5120.0,70.0,478.0,60,Woolly Crab Pokémon,77.0,1000000.0,1.7,97.0,Kekenkaniケケンカニ,Crabominable,50.0,740.0,62.0,67.0,43.0,fighting,ice,180.0,7.0,0.0,,,,,,,,,,,,,
740,['Dancer'],0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,70.0,5120.0,70.0,476.0,45,Dancing Pokémon,70.0,1000000.0,0.6,75.0,Odoridori (pachipachi Style)オドリドリ,Oricorio,24.6,741.0,98.0,70.0,93.0,fire,flying,3.4,7.0,0.0,,,,,,,,,,,,,
741,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,45.0,5120.0,70.0,304.0,190,Bee Fly Pokémon,40.0,1000000.0,0.1,40.0,Abulyアブリー,Cutiefly,50.0,742.0,55.0,40.0,84.0,bug,fairy,0.2,7.0,0.0,,,,,,,,,,,,,
742,"['Honey Gather', 'Shield Dust', 'Sweet Veil']",0.5,0.5,0.0,1.0,1.0,0.25,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,2.0,2.0,1.0,55.0,5120.0,70.0,464.0,75,Bee Fly Pokémon,60.0,1000000.0,0.2,60.0,Aburibbonアブリボン,Ribombee,50.0,743.0,95.0,70.0,124.0,bug,fairy,0.5,7.0,0.0,,,,,,,,,,,,,
743,"['Keen Eye', 'Vital Spirit', 'Steadfast']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,65.0,3840.0,70.0,280.0,190,Puppy Pokémon,40.0,1000000.0,0.5,45.0,Iwankoイワンコ,Rockruff,50.0,744.0,30.0,40.0,60.0,rock,,9.2,7.0,0.0,,,,,,,,,,,,,
744,"['Keen Eye', 'Sand Rush', 'Steadfast', 'Keen Eye', 'Vital Spirit', 'No Guard']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,115.0,3840.0,70.0,487.0,90,Wolf Pokémon,75.0,1000000.0,,85.0,Lugarugan (mahiru No Sugata)ルガルガン,Lycanroc,50.0,745.0,55.0,75.0,82.0,rock,,,7.0,0.0,,,,,,,,,,,,,
745,['Schooling'],1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,140.0,3840.0,70.0,620.0,60,Small Fry Pokémon,130.0,800000.0,0.2,45.0,Yowashi (tandoku No Sugata)ヨワシ,Wishiwashi,50.0,746.0,140.0,135.0,30.0,water,,0.3,7.0,0.0,,,,,,,,,,,,,
